DENV1,I,1943,AB074760,Japan,Mochizuki
DENV1,I,1944,EU848545,Hawaii,VR-1254
DENV1,II,1954,D10513,Thailand,TH-SMAN
DENV1,II,1960,JF297570,Thailand,606147
DENV1,II,1960,JQ922547,Thailand,DENV-1/THAI/606147/1960
DENV1,V,1962,JF297572,India,62237
DENV1,V,1963,JQ922544,India,IND/631288/1963
DENV1,II,1963,AF425629,Thailand,2543-63
DENV1,II,1964,AF180817,Thailand,16007
DENV1,V,1968,AF425625,Nigeria,IBH 28328
DENV1,V,1971,JQ922546,India,DENV-1/IND/715393/1971
DENV1,V,1971,AY713473,Myanmar,D1.Myanmar.40553/71
DENV1,III,1972,EF457905,Malaysia,P72-1244
DENV1,IV,1974,U88535,Nauru,"Nauru Island, Western Pacific"
DENV1,V,1976,AY722801,Myanmar,D1.Myanmar.40568/76
DENV1,V,1977,JN379478,Grenada,CAREC 778164
DENV1,V,1980,AY732476,Thailand,ThD1_0442_80
DENV1,V,1980,AY732474,Thailand,ThD1_0673_80
DENV1,I,1980,AF425630,Thailand,PUO 359
DENV1,I,1981,AY732483,Thailand,ThD1_0008_81
DENV1,IV,1983,AF425611,Australia,AUS HCS1
DENV1,V,1985,GQ868601,British Virgin Islands,DENV-1/VG/BID-V2937/1985
DENV1,V,1985,AF425620,Cote d'Ivoire,DAKAR A-1520
DENV1,I,1987,AF425628,Taiwan,765101
DENV1,IV,1988,AB600923,Indonesia,D1/JKTA88/88
DENV1,V,1989,AF226687,French Guiana,FGA/89
DENV1,I,1990,M87512,Singapore,Singapore S275/90
DENV1,I,1990,JN638342,Thailand,D90-1197
DENV1,V,1990,AF226685,Brazil,Den1BR/90
DENV1,I,1991,AY732477,Thailand,ThD1_0336_91
DENV1,V,1991,AF425626,Peru,DEI 0151
DENV1,I,1991,AY732413,Thailand,ThD1_0119_91
DENV1,IV,1991,FJ196845,China,GD03/91
DENV1,V,1993,DQ285562,Comoros,Comoros 04.329/93
DENV1,V,1993,AY153757,Costa Rica,cesara12
DENV1,V,1993,AY762084,Singapore,Singapore 8114/93
DENV1,I,1993,AY732461,Thailand,ThD1_K0022_93
DENV1,I,1994,AB608789,Taiwan,360052
DENV1,V,1994,AM746218,Saudi Arabia,945
DENV1,I,1994,AY732480,Thailand,ThD1_0097_94
DENV1,IV,1995,FJ196846,China,GD95/95
DENV1,I,1995,JN638344,Thailand,00407/95
DENV1,V,1995,AF425632,Venezuela,6222
DENV1,V,1995,JN379486,Barbados,CAREC 9510153
DENV1,IV,1995,DQ855297,China,GZ01/95
DENV1,V,1996,AY722802,Myanmar,D1.Myanmar.23819/96
DENV1,I,1997,JN638340,Thailand,30231/97
DENV1,V,1997,AF311956,Brazil,BR/97-111
DENV1,IV,1998,AB189121,Indonesia,98901530 DF DV-1
DENV1,I,1998,AF309641,Cambodia,D1/H/IMTSSA/98/658
DENV1,I,1998,AF298808,Djibouti,D1/H/IMTSSA/98/606
DENV1,V,1998,GQ868559,Columbia,DENV-1/CO/BID-V3376/1998
DENV1,I,1998,AY726555,Myanmar,D1.Myanmar.31459/98
DENV1,IV,1998,AB189121,Indonesia,98901530 DF DV-1
DENV1,V,1998,AF298807,Cote d'Ivoire,Abidjan
DENV1,IV,1999,AY422785,Philippines,99SA236
DENV1,V,2000,AF514883,Paraguay,259par00
DENV1,V,2000,AF514889,Argentina,297arg00
DENV1,I,2000,AY620951,Myanmar,My00D136393
DENV1,IV,2000,JN415515,Palau,Palau 2000
DENV1,IV,2000,JN415499,East Timor,ET00 243
DENV1,IV,2001,DQ672564,Hawaii,HawO3663
DENV1,I,2001,AY713476,Myanmar,D1.Myanmar.305/01
DENV1,I,2001,AY732479,Thailand,ThD1_0102_01
DENV1,I,2001,AY732464,Thailand,ThD1_K0407_01
DENV1,IV,2001,AY630407,French Polynesia,FP/01/192206
DENV1,IV,2001,DQ672564,Hawaii,HawO3663
DENV1,IV,2002,KF559254,Myanmar,M49440
DENV1,IV,2002,JN415503,Fiji,Fiji 2002
DENV1,IV,2002,EU863650,Chile: Easter Island,CHI3336-02
DENV1,IV,2003,FJ196842,China,GD66/03
DENV1,V,2003,JN379472,Barbados,CAREC 0308216
DENV1,IV,2003,JN415488,Indonesia,Bali 2003
DENV1,IV,2003,AB195673,Seychelles,NIID03-41
DENV1,V,2004,EU596501,Nicaragua,DENV-1/NI/BID-V653/2004
DENV1,V,2004,JN415524,Sri Lanka,Sri Lanka 2004
DENV1,I,2004,FR666922,Malaysia,D1/Malaysia/33087/04
DENV1,I,2004,AM746216,Saudi Arabia,6633
DENV1,I,2004,AY835999,China,ZJ01/2004
DENV1,IV,2004,AY858983,Indonesia,SC01
DENV1,IV,2004,AB204803,Federated States ofMi cronesia (Yap),NIID04-27
DENV1,V,2005,EU081258,Singapore,D1/SG/05K4147DK1/2005
DENV1,I,2005,EU081226,Singapore,D1/SG/05K814DK1/2005
DENV1,III,2005,FN825674,Malaysia,D1/Malaysia/36046/05
DENV1,V,2005,EU179860,Brunei,DS06-210505
DENV1,V,2005,JF297581,India,55290
DENV1,IV,2005,JN415516,Philippines,Philippines 2005
DENV1,V,2005,JQ922548,India,DENV-1/IND/55290/2005
DENV1,I,2006,FJ196844,China,GD02/06
DENV1,V,2006,HQ332182,Venezuela,VE_61006_2006
DENV1,I,2006,JN415533,Vietnam,Vietnam 2006
DENV1,I,2007,JN415523,South East Asia,Southeast Asia 2007
DENV1,V,2007,GU131962,Mexico,DENV-1/MX/BID-V3669/2007
DENV1,I,2008,KC172829,Laos,XB998_Laos_2008
DENV1,I,2008,AB608787,Taiwan,SDDF1543
DENV1,V,2008,JN415506,Guyana,Guyana 2008
DENV1,V,2008,GU131863,Brazil,DENV-1/BR/BID-V3490/2008
DENV1,V,2008,JN903579,India,D1/IN/RGCB419/2008
DENV1,V,2008,GQ357692,Singapore,SG(EHI)DED65008
DENV1,I,2008,GU131792,Vietnam South,DENV-1/VN/BID-V4034/2008
DENV1,I,2008,JN415521,Singapore,Singapore 2008
DENV1,I,2008,JN415527,Thailand,Thailand 2008b
DENV1,I,2008,JN415534,Vietnam,Vietnam 2008a
DENV1,I,2008,KR919821,Australia,TSV08
DENV1,V,2009,KC692495,Argentina,HNRG12188
DENV1,V,2009,JN903581,India,D1/IN/RGCB592/2009
DENV1,V,2009,JF960211,Singapore,SG(EHI)D1/0091Y09
DENV1,I,2009,JN415519,PNG,PNG 2009
DENV1,I,2009,GU131895,Cambodia,DENV-1/IPC/BID-V3787/2009
DENV1,I,2009,HQ891316,Sri Lanka,DV1_SL_2009d
DENV1,IV,2010,JQ915080,New Caledonia,NC10/080810-1138
DENV1,I,2010,HG316481,Thailand,KDH0026A
DENV1,I,2010,HG316482,Thailand,KDH0030A
DENV1,V,2010,KC692512,Argentina,HNRG25001
DENV1,I,2010,KC182084,Laos,LNT1975_Laos_2010
DENV1,IV,2010,KR919811,Philippines,Phil 2010
DENV1,IV,2010,JN415492,Indonesia,Bali 2010d
DENV1,IV,2010,JN415494,Indonesia,Bali 2010f
DENV1,IV,2010,JN415513,Malaysia,Malaysia 2010
DENV1,V,2010,KJ189367,Puerto Rico,DENV-1/PR/BID-v8188/2010
DENV1,V,2010,JQ675358,USA,DENV-1/BOL-KW010
DENV1,I,2011,KJ649286,Saudi Arabia,DENV-1-Jeddah
DENV1,I,2011,KR919805,Indonesia,Bali 2011
DENV1,I,2011,KC848576,Somalia,SO/DB118/2011
DENV1,IV,2011,KR919815,Papua New Guinea,PNG 2011
DENV1,IV,2011,JX298570,Fiji,Fiji 2011b
DENV1,V,2011,KF289072,India,RR107
DENV1,IV,2012,KJ933413,China,Su1
DENV1,I,2012,KJ726662,Sri Lanka,SL_2012_GS0319
DENV1,I,2012,KR919808,Australia,Cairns 2012
DENV1,IV,2012,KR919819,Philippines,Phil 2012
DENV1,IV,2012,KR919813,Indonesia,Indo 2012
DENV1,V,2012,KF973455,Nicaragua,DENV-1/NI/BID-V7650/2012
DENV1,V,2013,KF864667,China,Zj/yw01
DENV1,I,2013,KR919806,Indonesia,Bali 2013
DENV1,I,2013,KR919807,Thailand,Thai 2013
DENV1,I,2013,KR919809,Cambodia,Cam 2013
DENV1,I,2013,KR919817,Vanuatu,Van 2013
DENV1,I,2013,KF184975,Angola,Angola_2013
DENV1,V,2014,KM458188,USA,US/DB167/2014
DENV1,I,2014,LC002828,Japan,D1/Hu/Saitama/NIID100/2014
DENV1,I,2014,KR919816,East Timor,ET2014
DENV1,IV,2014,KR919812,Indonesia,Bali 2014
DENV1,IV,2014,KR919818,Papua New Guinea,PNG 2014b
DENV1,IV,2014,KR919814,Papua New Guinea,PNG 2014a
DENV1,Sylvatic,2014,KR919820,Brunei,Brun2014
DENV1,IV,2015,KR919810,Australia,Tully 2015
DENV2,AsianII,1944,AF038403,Papua New Guinea,New Guinea C
DENV2,AsianI,1964,U87411,Thailand,16681
DENV2,Sylvatic,1966,EF105387,Nigeria,IBH11208
DENV2,Sylvatic,1966,EU003591,Nigeria,IBH11234
DENV2,Sylvatic,1966,EF105388,Nigeria,IBH11664
DENV2,Sylvatic,1970,EF105384,Senegal,Dak HD 10674
DENV2,Sylvatic,1970,EF105379,Malaysia,P8-1407
DENV2,AsianI,1974,DQ181806,Thailand,ThD2_0038_74
DENV2,Sylvatic,1974,EF105385,Senegal,Dak Ar D20761
DENV2,American,1977,EU056812,Puerto Rico,1328
DENV2,Sylvatic,1980,EF105382,Burkina Faso,Dak Ar 2039
DENV2,Sylvatic,1980,EF105380,Cote d'Ivoire,Dak Ar 578
DENV2,Sylvatic,1980,EF105383,Cote d'Ivoire,Dak Ar A1247
DENV2,Sylvatic,1980,EF105386,Burkina Faso,Dak Ar A2022
DENV2,Sylvatic,1980,EF105381,Cote d'Ivoire,Dak Ar 510
DENV2,Sylvatic,1981,EF105378,Guinea,PM33974
DENV2,ASIANAMERICAN,1983,M20558,Jamaica,Jamaica/N.1409
DENV2,Cosmopolitan,1993,AY037116,Australia,TSV01
DENV2,American,1994,JX966379,Mexico,DENV2-QR94
DENV2,AsianI,1998,DQ181799,Thailand,ThD2_0017_98
DENV2,ASIANAMERICAN,1998,AF208496,M art n i iq ue,DEN2/H/IMTSSA-MART/98-703
DENV2,Cosmopolitan,1999,AF359579,China,FJ11/99
DENV2,Sylvatic,1999,EF105389,Senegal,Dak Ar 141069
DENV2,Sylvatic,1999,EF105390,Senegal,Dak Ar 141070
DENV2,Sylvatic,1999,EF457904,Senegal,Dak Ar D75505
DENV2,Cosmopolitan,2005,EU179858,Brunei,DS04-221205
DENV2,Sylvatic,2008,FJ467493,Malaysia,DKD811
DENV2,Sylvatic,2009,JF260983,Guinea-Bassau,EEB-17
DENV2,ASIANAMERICAN,2011,KC294207,Peru,DENV-2/PE/FPI01202/2011
DENV3,V,1956,M93130,Philippines,H87
DENV3,V,1980,AF317645,China,80-2
DENV3,II,1987,AY676353,Thailand,ThD3_0007_87
DENV3,III,1989,JQ411814,Sri Lanka,UNC3001
DENV3,I,1994,AY744685,French Polynesia,PF94/136116
DENV3,II,1994,AY923865,Thailand,C0360/94
DENV3,I,1995,DQ675519,Taiwan,95TW466
DENV3,II,1998,JN406514,Australia,Cairns 98
DENV3,III,1999,AY099337,M art n i iq ue,D3/H/IMTSSA-MART/1999/1243
DENV3,III,2000,AY099336,Sri Lanka,D3/H/IMTSSA-SRI/2000/1266
DENV3,III,2004,EF629367,Brazil,BR DEN3 97-04
DENV3,III,2005,EU081198,Singapore,D3/SG/05K2933DK1/2005
DENV3,III,2006,HQ332171,Venezuela,VE_61035_2006
DENV3,I,2008,JN406515,Australia,Cairns 2008
DENV3,II,2010,HG316484,Thailand,KDH0014A
DENV4,I,1961,JF262783,India,INDIA G11337
DENV4,Sylvatic,1973,JF262780,Malaysia,P73-1120
DENV4,Sylvatic,1975,EF457906,Malaysia,P75-215
DENV4,Sylvatic,1975,JF262779,Malaysia,P75-514
DENV4,II,1981,AF326573,Dominica,Dominica 1981
DENV4,II,1994,JF262782,Haiti,Haiti73
DENV4,II,1995,JF262781,Venezuela,INH6412
DENV4,III,1997,AY618989,Thailand,ThD4_0017_97
DENV4,II,2000,AY618993,Thailand,ThD4_0734_00
DENV4,I,2001,AY618992,Thailand,ThD4_0485_01
DENV4,I,2009,KF041260,Pakistan,D4/Pakistan/150/2009
DENV4,II,2010,JQ822247,China,GZ30
DENV4,II,2010,JN983813,Brazil,Br246RR/10
DENV4,II,2010,JX024758,Singapore,EHI310A129SY10
